,Timestamp,4,11,16,14,17
3121,2018-07-19 09:34,36.5625,61.77661895751953,301.7361145019531,93.75,46.45833206176758
3122,2018-07-19 09:35,35.99536895751953,61.51620483398438,317.245361328125,95.61631774902345,46.45833206176758
3123,2018-07-19 09:36,36.37731552124024,62.00810241699218,299.3055419921875,102.34375,46.53645706176758
3124,2018-07-19 09:37,36.40046310424805,62.70254516601562,308.3333435058594,98.69791412353516,48.25520706176758
3125,2018-07-19 09:38,36.44675827026367,62.03703689575195,312.96295166015625,99.91319274902345,46.06770706176758
3126,2018-07-19 09:39,36.48147964477539,62.21064758300781,333.5648193359375,97.61284637451172,46.61458206176758
3127,2018-07-19 09:40,36.21527862548828,62.41319274902344,334.9537048339844,95.39930725097656,46.640625
3128,2018-07-19 09:41,36.21527862548828,62.38425827026367,320.254638671875,105.90277862548828,47.78645706176758
3129,2018-07-19 09:42,36.14583206176758,61.83449172973633,308.91204833984375,93.79340362548828,46.43229293823242
3130,2018-07-19 09:43,36.43518447875977,61.8634262084961,315.3935241699219,104.86111450195312,46.875
3131,2018-07-19 09:44,35.97222137451172,62.18171310424805,335.879638671875,99.86978912353516,48.07291793823242
3132,2018-07-19 09:45,36.49305725097656,61.48727035522461,320.0231628417969,102.34375,48.671875
3133,2018-07-19 09:46,36.42361068725585,61.71875,313.1944580078125,103.99305725097656,46.640625
3134,2018-07-19 09:47,36.21527862548828,61.54513931274414,332.1759338378906,90.36458587646484,46.74479293823242
3135,2018-07-19 09:48,35.983795166015625,62.38425827026367,315.5092468261719,95.22569274902345,47.70833206176758
3136,2018-07-19 09:49,36.296295166015625,62.06597137451172,337.03704833984375,101.69271087646484,47.23958206176758
3137,2018-07-19 09:50,36.979167938232415,61.51620483398438,326.15740966796875,93.92361450195312,46.796875
3138,2018-07-19 09:51,36.81713104248047,61.77661895751953,320.6018371582031,98.61111450195312,47.13541793823242
3139,2018-07-19 09:52,36.14583206176758,61.97916793823242,333.21759033203125,96.57118225097656,48.828125
3140,2018-07-19 09:53,36.96759414672852,61.25578689575195,341.2037048339844,97.09201049804688,45.91145706176758
3141,2018-07-19 09:54,36.96759414672852,61.31365585327149,306.8287048339844,98.52430725097656,46.74479293823242
3142,2018-07-19 09:55,36.89814758300781,61.92129516601562,326.0416564941406,99.86978912353516,46.71875
3143,2018-07-19 09:56,36.74768447875977,61.83449172973633,304.9768371582031,104.77430725097656,47.99479293823242
3144,2018-07-19 09:57,36.28472137451172,61.63194274902344,323.2638854980469,103.08159637451172,46.74479293823242
3145,2018-07-19 09:58,36.31944274902344,61.37152862548828,332.1759338378906,98.65451049804688,46.82291793823242
3146,2018-07-19 09:59,36.68981552124024,61.8634262084961,338.8888854980469,93.75,47.99479293823242
3147,2018-07-19 10:00,38.41435241699219,60.96643447875977,325.8101806640625,95.22569274902345,48.48958206176758
3148,2018-07-19 10:01,37.63888931274415,61.02430725097656,336.8055419921875,99.08853912353516,46.84895706176758
3149,2018-07-19 10:02,36.95602035522461,61.14004516601562,298.379638671875,91.14583587646484,46.953125
3150,2018-07-19 10:03,36.203704833984375,61.80555725097656,316.6666564941406,95.26909637451172,48.125
3151,2018-07-19 10:04,36.27314758300781,61.34259414672852,311.6898193359375,98.828125,47.734375
3152,2018-07-19 10:05,36.261573791503906,60.82175827026367,343.5185241699219,91.05902862548828,46.82291793823242
3153,2018-07-19 10:06,36.45833206176758,61.25578689575195,333.5648193359375,88.88888549804686,47.109375
3154,2018-07-19 10:07,36.30786895751953,61.14004516601562,304.0509338378906,93.57638549804688,48.72395706176758
3155,2018-07-19 10:08,36.11111068725585,60.12731552124024,322.8009338378906,107.07465362548828,46.25
3156,2018-07-19 10:09,36.70138931274415,60.61921310424805,342.9398193359375,102.86458587646484,47.16145706176758
3157,2018-07-19 10:10,36.48147964477539,60.67708206176758,339.9305419921875,94.05381774902345,47.05729293823242
3158,2018-07-19 10:11,36.85185241699219,60.82175827026367,336.5740661621094,101.86631774902344,48.22916793823242
3159,2018-07-19 10:12,37.16435241699219,60.38772964477539,314.6990661621094,107.89930725097656,47.13541793823242
3160,2018-07-19 10:13,36.52777862548828,60.53240585327149,325.11575317382807,100.13021087646484,47.16145706176758
3161,2018-07-19 10:14,36.80555725097656,61.0821762084961,318.40277099609375,89.32291412353516,48.41145706176758
3162,2018-07-19 10:15,36.77083206176758,59.83796310424805,326.620361328125,101.5625,48.93229293823242
3163,2018-07-19 10:16,36.354167938232415,59.230323791503906,318.1712951660156,101.99652862548828,46.74479293823242
3164,2018-07-19 10:17,37.09490585327149,59.34606552124024,339.120361328125,101.34548950195312,47.16145706176758
3165,2018-07-19 10:18,36.666667938232415,60.38772964477539,313.5416564941406,110.85069274902344,48.17708206176758
3166,2018-07-19 10:19,36.74768447875977,59.72222137451172,315.85647583007807,103.64583587646484,48.17708206176758
3167,2018-07-19 10:20,37.33796310424805,59.92477035522461,301.8518371582031,98.74131774902345,47.578125
3168,2018-07-19 10:21,36.73611068725585,60.32986068725586,296.52777099609375,94.70486450195312,47.5
3169,2018-07-19 10:22,36.21527862548828,60.61921310424805,329.3981628417969,98.65451049804688,49.01041793823242
3170,2018-07-19 10:23,36.72453689575195,59.17245483398438,324.0740661621094,103.34201049804688,46.66666793823242
3171,2018-07-19 10:24,36.75925827026367,59.25925827026367,326.96759033203125,100.34722137451172,47.36979293823242
3172,2018-07-19 10:25,37.11805725097656,60.04050827026367,342.7083435058594,99.30555725097656,47.44791793823242
3173,2018-07-19 10:26,37.1875,60.64814758300781,314.3518371582032,92.14409637451172,48.56770706176758
