,Timestamp,4,11,16,14,17
5002,2018-06-02 23:31,-0.09259258955717088,40.01736068725585,-0.3472222089767456,0.0,-1.2239583730697632
5003,2018-06-02 23:32,-0.09259258955717088,40.24884414672852,-0.3472222089767456,0.0,-1.2239583730697632
5004,2018-06-02 23:33,-0.1041666641831398,40.07522964477539,-0.3472222089767456,0.0,-1.2239583730697632
5005,2018-06-02 23:34,-0.1041666641831398,40.21990585327149,-0.3472222089767456,0.0,-1.2239583730697632
5006,2018-06-02 23:35,-0.09259258955717088,40.24884414672852,-0.3472222089767456,0.0,-1.25
5007,2018-06-02 23:36,-0.1041666641831398,40.01736068725585,-0.3472222089767456,0.0,-1.2239583730697632
5008,2018-06-02 23:37,-0.1041666641831398,40.16203689575195,-0.3472222089767456,0.0,-1.2239583730697632
5009,2018-06-02 23:38,-0.09259258955717088,40.13310241699219,-0.3472222089767456,0.0,-1.2239583730697632
5010,2018-06-02 23:39,-0.1041666641831398,39.95949172973633,-0.3472222089767456,0.0,-1.2239583730697632
5011,2018-06-02 23:40,-0.09259258955717088,40.16203689575195,300.23147583007807,0.0,-1.1979166269302368
5012,2018-06-02 23:41,-0.09259258955717088,40.16203689575195,310.6481628417969,0.0,-1.1979166269302368
5013,2018-06-02 23:42,-0.1041666641831398,39.93055725097656,300.6944580078125,0.0,-1.1979166269302368
5014,2018-06-02 23:43,-0.09259258955717088,40.07522964477539,311.4583435058594,0.0,-1.1979166269302368
5015,2018-06-02 23:44,-0.09259258955717088,39.90161895751953,309.375,0.0,-1.2239583730697632
5016,2018-06-02 23:45,-0.1041666641831398,40.046295166015625,303.24075317382807,0.0,-1.1979166269302368
5017,2018-06-02 23:46,-0.09259258955717088,39.988426208496094,304.745361328125,0.0,-1.1979166269302368
5018,2018-06-02 23:47,-0.1041666641831398,40.16203689575195,310.53240966796875,0.0,-1.1979166269302368
5019,2018-06-02 23:48,-0.09259258955717088,39.90161895751953,305.2083435058594,0.0,-1.1979166269302368
5020,2018-06-02 23:49,-0.09259258955717088,40.046295166015625,303.0092468261719,0.0,-1.1979166269302368
5021,2018-06-02 23:50,-0.09259258955717088,40.13310241699219,306.71295166015625,0.0,-1.1979166269302368
5022,2018-06-02 23:51,-0.09259258955717088,39.95949172973633,308.3333435058594,0.0,-1.1979166269302368
5023,2018-06-02 23:52,-0.09259258955717088,39.87268447875977,305.90277099609375,0.0,-1.1979166269302368
5024,2018-06-02 23:53,-0.09259258955717088,40.07522964477539,305.90277099609375,0.0,-1.1979166269302368
5025,2018-06-02 23:54,-0.09259258955717088,39.95949172973633,255.2083282470703,0.0,-1.1979166269302368
5026,2018-06-02 23:55,-0.09259258955717088,40.01736068725585,181.25,0.0,-0.859375
5027,2018-06-02 23:56,-0.09259258955717088,39.988426208496094,273.03240966796875,0.0,-0.3645833432674408
5028,2018-06-02 23:57,-0.09259258955717088,39.81481552124024,175.34722900390625,0.0,0.1041666641831398
5029,2018-06-02 23:58,-0.1041666641831398,39.78588104248047,239.23611450195312,0.0,0.5208333134651184
5030,2018-06-02 23:59,-0.1041666641831398,40.01736068725585,210.87962341308597,0.0,0.9635416865348818
5031,2018-06-03 00:00,-0.09259258955717088,40.21990585327149,214.46759033203125,0.0,1.4583333730697632
5032,2018-06-03 00:01,-0.09259258955717088,40.07522964477539,223.72685241699216,0.0,2.0052082538604736
5033,2018-06-03 00:02,-0.1041666641831398,39.988426208496094,217.82408142089844,0.0,2.5
5034,2018-06-03 00:03,-0.09259258955717088,39.81481552124024,210.4166717529297,0.0,2.9947917461395264
5035,2018-06-03 00:04,-0.09259258955717088,39.84375,221.18055725097656,0.0,3.125
5036,2018-06-03 00:05,-0.09259258955717088,39.95949172973633,216.2037048339844,0.0,2.734375
5037,2018-06-03 00:06,-0.09259258955717088,40.01736068725585,317.8240661621094,0.0,2.1614582538604736
5038,2018-06-03 00:07,-0.1041666641831398,40.01736068725585,331.9444580078125,0.0,2.734375
5039,2018-06-03 00:08,-0.1041666641831398,40.046295166015625,332.870361328125,0.0,3.359375
5040,2018-06-03 00:09,-0.09259258955717088,39.93055725097656,328.58795166015625,0.0,4.114583492279053
5041,2018-06-03 00:10,-0.09259258955717088,39.95949172973633,329.745361328125,0.0,4.739583492279053
5042,2018-06-03 00:11,-0.09259258955717088,39.75694274902344,332.9861145019531,0.0,5.260416507720947
5043,2018-06-03 00:12,-0.09259258955717088,39.95949172973633,256.71295166015625,0.0,5.755208492279053
5044,2018-06-03 00:13,-0.09259258955717088,39.95949172973633,272.8009338378906,0.0,6.25
5045,2018-06-03 00:14,-0.09259258955717088,39.988426208496094,293.28704833984375,0.0,6.796875
5046,2018-06-03 00:15,-0.09259258955717088,39.87268447875977,310.7638854980469,0.0,7.291666507720947
5047,2018-06-03 00:16,-0.09259258955717088,40.19097137451172,311.4583435058594,0.0,7.786458492279053
5048,2018-06-03 00:17,-0.09259258955717088,39.988426208496094,244.44444274902344,0.0,8.411458015441895
5049,2018-06-03 00:18,-0.09259258955717088,39.95949172973633,280.2083435058594,0.0,8.880208015441895
5050,2018-06-03 00:19,-0.09259258955717088,39.78588104248047,277.8935241699219,0.0,9.296875
5051,2018-06-03 00:20,1.2268518209457395,39.78588104248047,286.34259033203125,0.0,9.6875
5052,2018-06-03 00:21,15.06944465637207,39.90161895751953,279.3981628417969,0.0,10.15625
5053,2018-06-03 00:22,19.65277862548828,39.95949172973633,266.8981628417969,0.0,10.677083015441896
5054,2018-06-03 00:23,25.173610687255856,40.01736068725585,249.30555725097656,0.0,11.302083015441895
